Year,Month,Sri_Lanka_Dollar Rate(LKR),Estate,Price,Month_Encoded,Estate_Encoded,Time_Index
-0.2222269688867712,October,-0.4468957509456268,Lassakanda,107.0,1.2838126236934504,0.0,-0.11014211531611753
-0.2222269688867712,November,-0.46456718800133917,Lassakanda,106.0,0.996205250203684,0.0,-0.13514147701615734
-0.2222269688867712,December,-0.44820474628308726,Lassakanda,106.98,-1.0170463642246814,0.0,-0.310137008916436
0.07843304784243005,January,-0.4455867556081667,Lassakanda,108.0,-0.4418316172451484,0.0,0.03985405488412129
0.07843304784243005,February,-0.44296876493324655,Lassakanda,109.03,-0.7294389907349149,0.0,0.014854693184081488
0.07843304784243005,March,-0.3984629234596012,Lassakanda,110.0,0.420990503224151,0.0,0.11485213998424071
0.07843304784243005,April,-0.3081422451748504,Lassakanda,112.0,-1.5922611112042144,0.0,-0.060143391916037924
0.07843304784243005,May,-0.36377454701690703,Lassakanda,111.0,0.7085978767139175,0.0,0.1398515016842805
0.07843304784243005,June,-0.3912634491035702,Lassakanda,110.49,0.13338312973438454,0.0,0.0898527782842009
0.07843304784243005,July,-0.3892999560973803,Lassakanda,110.0,-0.15422424375538193,0.0,0.06485341658416109
0.07843304784243005,August,-0.39977191879706125,Lassakanda,109.0,-1.3046537377144478,0.0,-0.03514403021599812
0.07843304784243005,September,-0.40369890480944187,Lassakanda,107.98,1.571419997183217,0.0,0.21484958678439992
0.07843304784243005,October,-0.4089348861592826,Lassakanda,107.0,1.2838126236934504,0.0,0.1898502250843601
0.07843304784243005,November,-0.4004264164657915,Lassakanda,108.0,0.996205250203684,0.0,0.1648508633843203
0.07843304784243005,December,-0.3722830167103981,Lassakanda,109.97,-1.0170463642246814,0.0,-0.010144668515958315
0.3790930645716313,January,-0.3199232032119919,Lassakanda,112.0,-0.4418316172451484,0.0,0.3398463952845989
0.3790930645716313,February,-0.2767263570758066,Lassakanda,114.1,-0.7294389907349149,0.0,0.3148470335845591
0.3790930645716313,March,-0.22894802725851127,Lassakanda,116.0,0.420990503224151,0.0,0.41484448038471833
0.3790930645716313,April,-0.21651257155263956,Lassakanda,117.0,-1.5922611112042144,0.0,0.23984894848443972
0.3790930645716313,May,-0.21127659020279888,Lassakanda,117.98,0.7085978767139175,0.0,0.43984384208475813
0.3790930645716313,June,-0.20342261817803803,Lassakanda,119.0,0.13338312973438454,0.0,0.3898451186846785
0.3790930645716313,July,-0.19949563216565777,Lassakanda,120.0,-0.15422424375538193,0.0,0.3648457569846387
0.3790930645716313,August,-0.18967816713470662,Lassakanda,121.0,-1.3046537377144478,0.0,0.2648483101844795
0.3790930645716313,September,-0.17986070210375546,Lassakanda,122.0,1.571419997183217,0.0,0.5148419271848775
0.3790930645716313,October,-0.17397022308518453,Lassakanda,123.0,1.2838126236934504,0.0,0.48984256548483773
0.3790930645716313,November,-0.16807974406661397,Lassakanda,124.02,0.996205250203684,0.0,0.46484320378479793
0.3790930645716313,December,-0.1667707487291539,Lassakanda,125.0,-1.0170463642246814,0.0,0.2898476718845193
0.6797530813008326,January,-0.1772427114288349,Lassakanda,105.0,-0.4418316172451484,0.0,0.6398387356850765
0.6797530813008326,February,-0.17331572541645468,Lassakanda,115.0,-0.7294389907349149,0.0,0.6148393739850367
0.6797530813008326,March,0.7815963732607283,Lassakanda,132.0,0.420990503224151,0.0,0.714836820785196
0.6797530813008326,April,1.4982713205201632,Lassakanda,205.0,-1.5922611112042144,0.0,0.5398412888849173
0.6797530813008326,May,1.8654445126777368,Lassakanda,220.0,0.7085978767139175,0.0,0.7398361824852357
0.6797530813008326,June,1.8948969077705904,Lassakanda,215.0,0.13338312973438454,0.0,0.6898374590851561
0.6797530813008326,July,1.9040598751328113,Lassakanda,232.0,-0.15422424375538193,0.0,0.6648380973851163
0.6797530813008326,August,1.9073323634764616,Lassakanda,230.0,-1.3046537377144478,0.0,0.5648406505849571
0.6797530813008326,September,1.9184588238448732,Lassakanda,243.0,1.571419997183217,0.0,0.8148342675853552
0.6797530813008326,October,1.939402749244236,Lassakanda,230.0,1.2838126236934504,0.0,0.7898349058853154
0.6797530813008326,November,1.9564196886312175,Lassakanda,215.0,0.996205250203684,0.0,0.7648355441852756
0.6797530813008326,December,1.9727821303494695,Lassakanda,225.0,-1.0170463642246814,0.0,0.5898400122849969
0.9804130980300338,January,1.9825995953804205,Lassakanda,230.0,-0.4418316172451484,0.0,0.9398310760855543
0.9804130980300338,February,1.9446387305940764,Lassakanda,225.0,-0.7294389907349149,0.0,0.9148317143855144
0.9804130980300338,March,1.4321670559784259,Lassakanda,190.0,0.420990503224151,0.0,1.0148291611856737
0.9804130980300338,April,1.3974786795357315,Lassakanda,190.0,-1.5922611112042144,0.0,0.839833629285395
0.9804130980300338,May,1.179530955848616,Lassakanda,154.04,0.7085978767139175,0.0,1.0398285228857134
0.9804130980300338,June,1.040122952409109,Lassakanda,160.0,0.13338312973438454,0.0,0.9898297994856339
0.9804130980300338,July,1.266579145789716,Lassakanda,161.0,-0.15422424375538193,0.0,0.9648304377855941
0.9804130980300338,August,1.3673717867741477,Lassakanda,180.0,-1.3046537377144478,0.0,0.8648329909854348
0.9804130980300338,September,1.4230040886162043,Lassakanda,185.0,1.571419997183217,0.0,1.1148266079858329
0.9804130980300338,October,1.4334760513158857,Lassakanda,180.0,1.2838126236934504,0.0,1.089827246285793
0.9804130980300338,November,1.462928446408739,Lassakanda,170.0,0.996205250203684,0.0,1.0648278845857533
0.9804130980300338,December,1.445911507021757,Lassakanda,185.0,-1.0170463642246814,0.0,0.8898323526854746
1.2810731147592351,January,1.3712987727865282,Lassakanda,205.0,-0.4418316172451484,0.0,1.2398234164860318
1.2810731147592351,February,1.2626521597773352,Lassakanda,208.0,-0.7294389907349149,0.0,1.214824054785992
1.2810731147592351,March,1.172331481492585,Lassakanda,200.0,0.420990503224151,0.0,1.3148215015861513
1.2810731147592351,April,1.0879012822264051,Lassakanda,190.0,-1.5922611112042144,0.0,1.1398259696858726
1.2810731147592351,May,1.1055727192821168,Lassakanda,195.0,0.7085978767139175,0.0,1.339820863286191
1.2810731147592351,June,1.1618595187929035,Lassakanda,196.0,0.13338312973438454,0.0,1.2898221398861114
1.2810731147592351,July,1.1461515747433817,Lassakanda,195.0,-0.15422424375538193,0.0,1.2648227781860717
1.2810731147592351,August,1.101645733269737,Lassakanda,190.0,-1.3046537377144478,0.0,1.1648253313859125
1.2810731147592351,September,1.1219351610003687,Lassakanda,185.0,1.571419997183217,0.0,1.4148189483863105
1.2810731147592351,October,1.040122952409109,Lassakanda,180.0,1.2838126236934504,0.0,1.3898195866862706
1.2810731147592351,November,1.0093615619787957,Lassakanda,175.0,0.996205250203684,0.0,1.364820224986231
1.2810731147592351,December,0.9916901249230834,Lassakanda,182.0,-1.0170463642246814,0.0,1.1898246930859522
1.5817331314884364,January,1.013943045659906,Lassakanda,185.0,-0.4418316172451484,0.0,1.5398157568865094
1.5817331314884364,February,1.0433954407527593,Lassakanda,180.0,-0.7294389907349149,0.0,1.5148163951864697
1.5817331314884364,March,1.062375873145932,Lassakanda,180.0,0.420990503224151,0.0,1.614813841986629
1.5817331314884364,April,1.040777450077839,Lassakanda,178.0,-1.5922611112042144,0.0,1.4398183100863502
1.5817331314884364,May,1.0702298451706926,Lassakanda,180.0,0.7085978767139175,0.0,1.6398132036866686
1.5817331314884364,June,1.0793928125329135,Lassakanda,171.0,0.13338312973438454,0.0,1.589814480286589
1.5817331314884364,July,1.089864775232595,Lassakanda,181.0,-0.15422424375538193,0.0,1.5648151185865493
1.5817331314884364,August,1.0957552542511655,Lassakanda,185.0,-1.3046537377144478,0.0,1.46481767178639
1.5817331314884364,September,1.1199716679941787,Lassakanda,186.0,1.571419997183217,0.0,1.7148112887867881
1.5817331314884364,October,1.1402610957248112,Lassakanda,184.0,1.2838126236934504,0.0,1.6898119270867484
1.5817331314884364,November,1.1710224861551244,Lassakanda,182.0,0.996205250203684,0.0,1.6648125653867085
1.5817331314884364,December,1.1906574162170267,Lassakanda,187.0,-1.0170463642246814,0.0,1.4898170334864298
-1.7255270525327775,July,-1.1188030576639245,TRI,69.0,-0.15422424375538193,1.224744871391589,-1.7351006258187047
-1.7255270525327775,August,-1.1197193544001465,TRI,66.0,-1.3046537377144478,1.224744871391589,-1.835098072618864
-1.7255270525327775,September,-1.1180176604614485,TRI,62.0,1.571419997183217,1.224744871391589,-1.585104455618466
-1.7255270525327775,October,-1.1123889805103697,TRI,61.0,1.2838126236934504,1.224744871391589,-1.6101038173185058
-1.7255270525327775,November,-1.108331094964243,TRI,61.0,0.996205250203684,1.224744871391589,-1.6351031790185455
-1.7255270525327775,December,-1.105320405688085,TRI,61.0,-1.0170463642246814,1.224744871391589,-1.8100987109188242
-1.4248670358035762,January,-1.096681036460848,TRI,56.15,-0.4418316172451484,1.224744871391589,-1.460107647118267
-1.4248670358035762,February,-1.0858163751599286,TRI,51.06,-0.7294389907349149,1.224744871391589,-1.4851070088183067
-1.4248670358035762,March,-1.081758489613802,TRI,60.21,0.420990503224151,1.224744871391589,-1.3851095620181475
-1.4248670358035762,April,-1.0791404989388818,TRI,59.0,-1.5922611112042144,1.224744871391589,-1.5601050939184262
-1.4248670358035762,May,-1.0757371110614855,TRI,59.0,0.7085978767139175,1.224744871391589,-1.3601102003181078
-1.4248670358035762,June,-1.071679225515359,TRI,60.62,0.13338312973438454,1.224744871391589,-1.4101089237181874
-1.4248670358035762,July,-1.0699775315766609,TRI,75.0,-0.15422424375538193,1.224744871391589,-1.435108285418227
-1.4248670358035762,August,-1.0665741436992642,TRI,56.0,-1.3046537377144478,1.224744871391589,-1.5351057322183863
-1.4248670358035762,September,-0.9940558020039717,TRI,54.0,1.571419997183217,1.224744871391589,-1.2851121152179883
-1.4248670358035762,October,-0.9744208719420694,TRI,57.0,1.2838126236934504,1.224744871391589,-1.3101114769180282
-1.4248670358035762,November,-0.9632944115736581,TRI,61.86,0.996205250203684,1.224744871391589,-1.335110838618068
-1.4248670358035762,December,-0.9443139791804858,TRI,61.08,-1.0170463642246814,1.224744871391589,-1.5101063705183466
-1.124207019074375,January,-0.9390779978306454,TRI,58.04,-0.4418316172451484,1.224744871391589,-1.1601153067177892
-1.124207019074375,February,-0.935805509486995,TRI,55.0,-0.7294389907349149,1.224744871391589,-1.185114668417829
-1.124207019074375,March,-0.929915030468424,TRI,59.0,0.420990503224151,1.224744871391589,-1.0851172216176699
-1.124207019074375,April,-0.9240245514498535,TRI,62.05,-1.5922611112042144,1.224744871391589,-1.2601127535179484
-1.124207019074375,May,-0.9194430677687431,TRI,65.0,0.7085978767139175,1.224744871391589,-1.06011785991763
-1.124207019074375,June,-0.921406560774933,TRI,64.0,0.13338312973438454,1.224744871391589,-1.1101165833177096
-1.124207019074375,July,-0.9181340724312826,TRI,67.0,-0.15422424375538193,1.224744871391589,-1.1351159450177495
-1.124207019074375,August,-0.9155160817563625,TRI,71.0,-1.3046537377144478,1.224744871391589,-1.2351133918179087
-1.124207019074375,September,-0.9102801004065217,TRI,77.1,1.571419997183217,1.224744871391589,-0.9851197748175107
-1.124207019074375,October,-0.8978446447006504,TRI,83.0,1.2838126236934504,1.224744871391589,-1.0101191365175504
-1.124207019074375,November,-0.8827911983198585,TRI,89.0,0.996205250203684,1.224744871391589,-1.0351184982175903
-1.124207019074375,December,-0.8690467472765268,TRI,87.0,-1.0170463642246814,1.224744871391589,-1.2101140301178688
-0.8235470023451738,January,-0.8579202869081155,TRI,87.0,-0.4418316172451484,1.224744871391589,-0.8601229663173117
-0.8235470023451738,February,-0.8461393288709741,TRI,90.1,-0.7294389907349149,1.224744871391589,-0.8851223280173515
-0.8235470023451738,March,-0.8350128685025628,TRI,92.9,0.420990503224151,1.224744871391589,-0.7851248812171923
-0.8235470023451738,April,-0.8278133941465322,TRI,96.0,-1.5922611112042144,1.224744871391589,-0.9601204131174709
-0.8235470023451738,May,-0.8238864081341516,TRI,99.0,0.7085978767139175,1.224744871391589,-0.7601255195171525
-0.8235470023451738,June,-0.8186504267843109,TRI,95.0,0.13338312973438454,1.224744871391589,-0.8101242429172321
-0.8235470023451738,July,-0.8127599477657403,TRI,93.52,-0.15422424375538193,1.224744871391589,-0.8351236046172719
-0.8235470023451738,August,-0.8173414314468508,TRI,92.0,-1.3046537377144478,1.224744871391589,-0.9351210514174311
-0.8235470023451738,September,-0.8153779384406605,TRI,93.0,1.571419997183217,1.224744871391589,-0.685127434417033
-0.8235470023451738,October,-0.80948745942209,TRI,97.0,1.2838126236934504,1.224744871391589,-0.7101267961170729
-0.8235470023451738,November,-0.8114509524282802,TRI,91.0,0.996205250203684,1.224744871391589,-0.7351261578171127
-0.8235470023451738,December,-0.8193049244530412,TRI,90.0,-1.0170463642246814,1.224744871391589,-0.9101216897173913
-0.5228869856159725,January,-0.8068694687471695,TRI,91.0,-0.4418316172451484,1.224744871391589,-0.560130625916834
-0.5228869856159725,February,-0.7924705200351078,TRI,92.05,-0.7294389907349149,1.224744871391589,-0.5851299876168738
-0.5228869856159725,March,-0.784616548010347,TRI,93.0,0.420990503224151,1.224744871391589,-0.4851325408167146
-0.5228869856159725,April,-0.7761080783168559,TRI,94.0,-1.5922611112042144,1.224744871391589,-0.6601280727169933
-0.5228869856159725,May,-0.7532006599113031,TRI,95.0,0.7085978767139175,1.224744871391589,-0.4601331791166748
-0.5228869856159725,June,-0.7394562088679717,TRI,96.0,0.13338312973438454,1.224744871391589,-0.5101319025167543
-0.5228869856159725,July,-0.7283297484995601,TRI,96.98,-0.15422424375538193,1.224744871391589,-0.5351312642167941
-0.5228869856159725,August,-0.7100038137751182,TRI,98.0,-1.3046537377144478,1.224744871391589,-0.6351287110169535
-0.5228869856159725,September,-0.6301550981900484,TRI,100.0,1.571419997183217,1.224744871391589,-0.3851350940165554
-0.5228869856159725,October,-0.5817222707040229,TRI,102.0,1.2838126236934504,1.224744871391589,-0.4101344557165952
-0.5228869856159725,November,-0.5143090108248248,TRI,104.03,0.996205250203684,1.224744871391589,-0.435133817416635
-0.5228869856159725,December,-0.4501682392892772,TRI,106.0,-1.0170463642246814,1.224744871391589,-0.6101293493169136
-0.2222269688867712,January,-0.43904177892086593,TRI,107.0,-0.4418316172451484,1.224744871391589,-0.26013828551635637
-0.2222269688867712,February,-0.4743846530322903,TRI,106.0,-0.7294389907349149,1.224744871391589,-0.2851376472163962
-0.2222269688867712,March,-0.4907470947505423,TRI,104.58,0.420990503224151,1.224744871391589,-0.18514020041623694
-0.2222269688867712,April,-0.5339439408867271,TRI,103.0,-1.5922611112042144,1.224744871391589,-0.3601357323165156
-0.2222269688867712,May,-0.5162725038310152,TRI,104.0,0.7085978767139175,1.224744871391589,-0.16014083871619714
-0.2222269688867712,June,-0.5084185318062543,TRI,105.0,0.13338312973438454,1.224744871391589,-0.21013956211627674
-0.2222269688867712,July,-0.5182359968372054,TRI,105.49,-0.15422424375538193,1.224744871391589,-0.23513892381631654
-0.2222269688867712,August,-0.4900925970818121,TRI,106.0,-1.3046537377144478,1.224744871391589,-0.3351363706164758
-0.2222269688867712,September,-0.4521317322954675,TRI,108.0,1.571419997183217,1.224744871391589,-0.08514275361607773
-0.2222269688867712,October,-0.4468957509456268,TRI,108.0,1.2838126236934504,1.224744871391589,-0.11014211531611753
-0.2222269688867712,November,-0.46456718800133917,TRI,108.0,0.996205250203684,1.224744871391589,-0.13514147701615734
-0.2222269688867712,December,-0.44820474628308726,TRI,109.0,-1.0170463642246814,1.224744871391589,-0.310137008916436
0.07843304784243005,January,-0.4455867556081667,TRI,110.0,-0.4418316172451484,1.224744871391589,0.03985405488412129
0.07843304784243005,February,-0.44296876493324655,TRI,111.0,-0.7294389907349149,1.224744871391589,0.014854693184081488
0.07843304784243005,March,-0.3984629234596012,TRI,112.45,0.420990503224151,1.224744871391589,0.11485213998424071
0.07843304784243005,April,-0.3081422451748504,TRI,114.0,-1.5922611112042144,1.224744871391589,-0.060143391916037924
0.07843304784243005,May,-0.36377454701690703,TRI,113.02,0.7085978767139175,1.224744871391589,0.1398515016842805
0.07843304784243005,June,-0.3912634491035702,TRI,112.0,0.13338312973438454,1.224744871391589,0.0898527782842009
0.07843304784243005,July,-0.3892999560973803,TRI,112.0,-0.15422424375538193,1.224744871391589,0.06485341658416109
0.07843304784243005,August,-0.39977191879706125,TRI,111.0,-1.3046537377144478,1.224744871391589,-0.03514403021599812
0.07843304784243005,September,-0.40369890480944187,TRI,110.0,1.571419997183217,1.224744871391589,0.21484958678439992
0.07843304784243005,October,-0.4089348861592826,TRI,109.0,1.2838126236934504,1.224744871391589,0.1898502250843601
0.07843304784243005,November,-0.4004264164657915,TRI,110.52,0.996205250203684,1.224744871391589,0.1648508633843203
0.07843304784243005,December,-0.3722830167103981,TRI,112.0,-1.0170463642246814,1.224744871391589,-0.010144668515958315
0.3790930645716313,January,-0.3199232032119919,TRI,114.0,-0.4418316172451484,1.224744871391589,0.3398463952845989
0.3790930645716313,February,-0.2767263570758066,TRI,116.0,-0.7294389907349149,1.224744871391589,0.3148470335845591
0.3790930645716313,March,-0.22894802725851127,TRI,117.42,0.420990503224151,1.224744871391589,0.41484448038471833
0.3790930645716313,April,-0.21651257155263956,TRI,119.0,-1.5922611112042144,1.224744871391589,0.23984894848443972
0.3790930645716313,May,-0.21127659020279888,TRI,120.0,0.7085978767139175,1.224744871391589,0.43984384208475813
0.3790930645716313,June,-0.20342261817803803,TRI,121.02,0.13338312973438454,1.224744871391589,0.3898451186846785
0.3790930645716313,July,-0.19949563216565777,TRI,122.0,-0.15422424375538193,1.224744871391589,0.3648457569846387
0.3790930645716313,August,-0.18967816713470662,TRI,123.0,-1.3046537377144478,1.224744871391589,0.2648483101844795
0.3790930645716313,September,-0.17986070210375546,TRI,124.02,1.571419997183217,1.224744871391589,0.5148419271848775
0.3790930645716313,October,-0.17397022308518453,TRI,125.0,1.2838126236934504,1.224744871391589,0.48984256548483773
0.3790930645716313,November,-0.16807974406661397,TRI,126.0,0.996205250203684,1.224744871391589,0.46484320378479793
0.3790930645716313,December,-0.1667707487291539,TRI,127.0,-1.0170463642246814,1.224744871391589,0.2898476718845193
0.6797530813008326,January,-0.1772427114288349,TRI,109.0,-0.4418316172451484,1.224744871391589,0.6398387356850765
0.6797530813008326,February,-0.17331572541645468,TRI,117.0,-0.7294389907349149,1.224744871391589,0.6148393739850367
0.6797530813008326,March,0.7815963732607283,TRI,142.0,0.420990503224151,1.224744871391589,0.714836820785196
0.6797530813008326,April,1.4982713205201632,TRI,214.0,-1.5922611112042144,1.224744871391589,0.5398412888849173
0.6797530813008326,May,1.8654445126777368,TRI,232.0,0.7085978767139175,1.224744871391589,0.7398361824852357
0.6797530813008326,June,1.8948969077705904,TRI,217.0,0.13338312973438454,1.224744871391589,0.6898374590851561
0.6797530813008326,July,1.9040598751328113,TRI,237.0,-0.15422424375538193,1.224744871391589,0.6648380973851163
0.6797530813008326,August,1.9073323634764616,TRI,230.0,-1.3046537377144478,1.224744871391589,0.5648406505849571
0.6797530813008326,September,1.9184588238448732,TRI,242.0,1.571419997183217,1.224744871391589,0.8148342675853552
0.6797530813008326,October,1.939402749244236,TRI,225.0,1.2838126236934504,1.224744871391589,0.7898349058853154
0.6797530813008326,November,1.9564196886312175,TRI,212.0,0.996205250203684,1.224744871391589,0.7648355441852756
0.6797530813008326,December,1.9727821303494695,TRI,222.0,-1.0170463642246814,1.224744871391589,0.5898400122849969
0.9804130980300338,January,1.9825995953804205,TRI,230.0,-0.4418316172451484,1.224744871391589,0.9398310760855543
0.9804130980300338,February,1.9446387305940764,TRI,205.31,-0.7294389907349149,1.224744871391589,0.9148317143855144
0.9804130980300338,March,1.4321670559784259,TRI,183.0,0.420990503224151,1.224744871391589,1.0148291611856737
0.9804130980300338,April,1.3974786795357315,TRI,181.0,-1.5922611112042144,1.224744871391589,0.839833629285395
0.9804130980300338,May,1.179530955848616,TRI,160.0,0.7085978767139175,1.224744871391589,1.0398285228857134
0.9804130980300338,June,1.040122952409109,TRI,150.0,0.13338312973438454,1.224744871391589,0.9898297994856339
0.9804130980300338,July,1.266579145789716,TRI,156.52,-0.15422424375538193,1.224744871391589,0.9648304377855941
0.9804130980300338,August,1.3673717867741477,TRI,163.26,-1.3046537377144478,1.224744871391589,0.8648329909854348
0.9804130980300338,September,1.4230040886162043,TRI,170.0,1.571419997183217,1.224744871391589,1.1148266079858329
0.9804130980300338,October,1.4334760513158857,TRI,164.59,1.2838126236934504,1.224744871391589,1.089827246285793
0.9804130980300338,November,1.462928446408739,TRI,159.0,0.996205250203684,1.224744871391589,1.0648278845857533
0.9804130980300338,December,1.445911507021757,TRI,181.0,-1.0170463642246814,1.224744871391589,0.8898323526854746
1.2810731147592351,January,1.3712987727865282,TRI,188.93,-0.4418316172451484,1.224744871391589,1.2398234164860318
1.2810731147592351,February,1.2626521597773352,TRI,196.86,-0.7294389907349149,1.224744871391589,1.214824054785992
1.2810731147592351,March,1.172331481492585,TRI,194.87,0.420990503224151,1.224744871391589,1.3148215015861513
1.2810731147592351,April,1.0879012822264051,TRI,185.9,-1.5922611112042144,1.224744871391589,1.1398259696858726
1.2810731147592351,May,1.1055727192821168,TRI,191.96,0.7085978767139175,1.224744871391589,1.339820863286191
1.2810731147592351,June,1.1618595187929035,TRI,183.31,0.13338312973438454,1.224744871391589,1.2898221398861114
1.2810731147592351,July,1.1461515747433817,TRI,183.52,-0.15422424375538193,1.224744871391589,1.2648227781860717
1.2810731147592351,August,1.101645733269737,TRI,179.4,-1.3046537377144478,1.224744871391589,1.1648253313859125
1.2810731147592351,September,1.1219351610003687,TRI,175.27,1.571419997183217,1.224744871391589,1.4148189483863105
1.2810731147592351,October,1.040122952409109,TRI,171.28,1.2838126236934504,1.224744871391589,1.3898195866862706
1.2810731147592351,November,1.0093615619787957,TRI,171.92,0.996205250203684,1.224744871391589,1.364820224986231
1.2810731147592351,December,0.9916901249230834,TRI,172.54,-1.0170463642246814,1.224744871391589,1.1898246930859522
1.5817331314884364,January,1.013943045659906,TRI,173.77,-0.4418316172451484,1.224744871391589,1.5398157568865094
1.5817331314884364,February,1.0433954407527593,TRI,175.0,-0.7294389907349149,1.224744871391589,1.5148163951864697
1.5817331314884364,March,1.062375873145932,TRI,177.0,0.420990503224151,1.224744871391589,1.614813841986629
1.5817331314884364,April,1.040777450077839,TRI,174.0,-1.5922611112042144,1.224744871391589,1.4398183100863502
1.5817331314884364,May,1.0702298451706926,TRI,174.0,0.7085978767139175,1.224744871391589,1.6398132036866686
1.5817331314884364,June,1.0793928125329135,TRI,185.18,0.13338312973438454,1.224744871391589,1.589814480286589
1.5817331314884364,July,1.089864775232595,TRI,196.0,-0.15422424375538193,1.224744871391589,1.5648151185865493
1.5817331314884364,August,1.0957552542511655,TRI,179.0,-1.3046537377144478,1.224744871391589,1.46481767178639
1.5817331314884364,September,1.1199716679941787,TRI,176.0,1.571419997183217,1.224744871391589,1.7148112887867881
1.5817331314884364,October,1.1402610957248112,TRI,173.0,1.2838126236934504,1.224744871391589,1.6898119270867484
1.5817331314884364,November,1.1710224861551244,TRI,171.0,0.996205250203684,1.224744871391589,1.6648125653867085
1.5817331314884364,December,1.1906574162170267,TRI,170.0,-1.0170463642246814,1.224744871391589,1.4898170334864298
